CountryA2	CountryName	Category	ISO2	Region	Language	Parent	ChangeDate
SO	Somalia	region	SO-NU 	Nugaal	so		2014-03-03	
SO	Somalia	region	SO-SA 	Sanaag	so		2014-03-03	
SO	Somalia	region	SO-SD 	Shabeellaha Dhexe	so		2014-03-03	
SO	Somalia	region	SO-SH 	Shabeellaha Hoose	so		2014-03-03	
SO	Somalia	region	SO-SO 	Sool	so		2014-03-03	
SO	Somalia	region	SO-TO 	Togdheer	so		2014-03-03	
SO	Somalia	region	SO-WO 	Woqooyi Galbeed	so		2014-03-03	
SR	Suriname	district	SR-BR 	Brokopondo	nl		2015-11-27	
SR	Suriname	district	SR-CM 	Commewijne	nl		2015-11-27	
SR	Suriname	district	SR-CR 	Coronie	nl		2015-11-27	
SR	Suriname	district	SR-MA 	Marowijne	nl		2015-11-27	
SR	Suriname	district	SR-NI 	Nickerie	nl		2015-11-27	
SR	Suriname	district	SR-PM 	Paramaribo	nl		2015-11-27	
SR	Suriname	district	SR-PR 	Para	nl		2015-11-27	
SR	Suriname	district	SR-SA 	Saramacca	nl		2015-11-27	
SR	Suriname	district	SR-SI 	Sipaliwini	nl		2015-11-27	
SR	Suriname	district	SR-WA 	Wanica	nl		2015-11-27	
SS	South Sudan	state	SS-BN 	Northern Bahr el Ghazal	en		2014-12-18	
SS	South Sudan	state	SS-BW 	Western Bahr el Ghazal	en		2014-12-18	
SS	South Sudan	state	SS-EC 	Central Equatoria	en		2014-12-18	
SS	South Sudan	state	SS-EE 	Eastern Equatoria	en		2014-12-18	
SS	South Sudan	state	SS-EW 	Western Equatoria	en		2014-12-18	
SS	South Sudan	state	SS-JG 	Jonglei	en		2014-12-18	
SS	South Sudan	state	SS-LK 	Lakes	en		2014-12-18	
SS	South Sudan	state	SS-NU 	Upper Nile	en		2014-12-18	
SS	South Sudan	state	SS-UY 	Unity	en		2014-12-18	
SS	South Sudan	state	SS-WR 	Warrap	en		2014-12-18	
ST	Sao Tome and Principe	province	ST-P	Príncipe	pt		1990-01-01	
ST	Sao Tome and Principe	province	ST-S	São Tomé	pt		1990-01-01	
SV	El Salvador	department	SV-AH	Ahuachapán	es		2014-12-18	
SV	El Salvador	department	SV-CA	Cabañas	es		2014-12-18	
SV	El Salvador	department	SV-CH	Chalatenango	es		2014-12-18	
SV	El Salvador	department	SV-CU	Cuscatlán	es		2014-12-18	
SV	El Salvador	department	SV-LI	La Libertad	es		2014-12-18	
SV	El Salvador	department	SV-MO	Morazán	es		2014-12-18	
SV	El Salvador	department	SV-PA	La Paz	es		2014-12-18	
SV	El Salvador	department	SV-SA	Santa Ana	es		2014-12-18	
SV	El Salvador	department	SV-SM	San Miguel	es		2014-12-18	
SV	El Salvador	department	SV-SO	Sonsonate	es		2014-12-18	
SV	El Salvador	department	SV-SS	San Salvador	es		2014-12-18	
SV	El Salvador	department	SV-SV	San Vicente	es		2014-12-18	
SV	El Salvador	department	SV-UN	La Unión	es		2014-12-18	
SV	El Salvador	department	SV-US	Usulután	es		2014-12-18	
SY	Syria	province	SY-DI 	Dimashq	ar		2015-11-27	
SY	Syria	province	SY-DR 	Dar'ā	ar		2015-11-27	
SY	Syria	province	SY-DY 	Dayr az Zawr	ar		2015-11-27	
SY	Syria	province	SY-HA 	Al Ḩasakah	ar		2015-11-27	
SY	Syria	province	SY-HI 	Ḩimş	ar		2015-11-27	
SY	Syria	province	SY-HL 	Ḩalab	ar		2015-11-27	
SY	Syria	province	SY-HM 	Ḩamāh	ar		2015-11-27	
SY	Syria	province	SY-ID 	Idlib	ar		2015-11-27	
SY	Syria	province	SY-LA 	Al Lādhiqīyah	ar		2015-11-27	
SY	Syria	province	SY-QU 	Al Qunayţirah	ar		2015-11-27	
SY	Syria	province	SY-RA 	Ar Raqqah	ar		2015-11-27	
SY	Syria	province	SY-RD 	Rīf Dimashq	ar		2015-11-27	
SY	Syria	province	SY-SU 	As Suwaydā'	ar		2015-11-27	
SY	Syria	province	SY-TA 	Ţarţūs	ar		2015-11-27	
SZ	Swaziland	district	SZ-HH 	Hhohho	en		1990-01-01	
SZ	Swaziland	district	SZ-HH 	Hhohho	ss		1990-01-01	
SZ	Swaziland	district	SZ-LU 	Lubombo	en		1990-01-01	
SZ	Swaziland	district	SZ-LU 	Lubombo	ss		1990-01-01	
SZ	Swaziland	district	SZ-MA 	Manzini	en		1990-01-01	
SZ	Swaziland	district	SZ-MA 	Manzini	ss		1990-01-01	
SZ	Swaziland	district	SZ-SH 	Shiselweni	en		1990-01-01	
SZ	Swaziland	district	SZ-SH 	Shiselweni	ss		1990-01-01	
TD	Chad	region	TD-BA	Al Baţḩah	ar		2014-11-03	
TD	Chad	region	TD-BA	Batha	fr		2014-11-03	
TD	Chad	region	TD-BG	Baḩr al Ghazāl	ar		2014-11-03	
TD	Chad	region	TD-BG	Bahr el Ghazal	fr		2014-11-03	
TD	Chad	region	TD-BO	Būrkū	ar		2014-11-03	
TD	Chad	region	TD-BO	Borkou	fr		2014-11-03	
TD	Chad	region	TD-CB	Shārī Bāqirmī	ar		2014-11-03	
TD	Chad	region	TD-CB	Chari-Baguirmi	fr		2014-11-03	
TD	Chad	region	TD-EE	Ennedi-Est	fr		2014-11-03	
TD	Chad	region	TD-EO	Ennedi-Ouest	fr		2014-11-03	
TD	Chad	region	TD-GR	Qīrā	ar		2014-11-03	
TD	Chad	region	TD-GR	Guéra	fr		2014-11-03	
TD	Chad	region	TD-HL	Ḩajjar Lamīs	ar		2014-11-03	
TD	Chad	region	TD-HL	Hadjer Lamis	fr		2014-11-03	
TD	Chad	region	TD-KA	Kānim	ar		2014-11-03	
TD	Chad	region	TD-KA	Kanem	fr		2014-11-03	
TD	Chad	region	TD-LC	Al Buḩayrah	ar		2014-11-03	
TD	Chad	region	TD-LC	Lac	fr		2014-11-03	
TD	Chad	region	TD-LO	Lūqūn al Gharbī	ar		2014-11-03	
TD	Chad	region	TD-LO	Logone-Occidental	fr		2014-11-03	
TD	Chad	region	TD-LR	Lūqūn ash Sharqī	ar		2014-11-03	
TD	Chad	region	TD-LR	Logone-Oriental	fr		2014-11-03	
TD	Chad	region	TD-MA	Māndūl	ar		2014-11-03	
TD	Chad	region	TD-MA	Mandoul	fr		2014-11-03	
TD	Chad	region	TD-MC	Shārī al Awsaţ	ar		2014-11-03	
TD	Chad	region	TD-MC	Moyen-Chari	fr		2014-11-03	
TD	Chad	region	TD-ME	Māyū Kībbī ash Sharqī	ar		2014-11-03	
TD	Chad	region	TD-ME	Mayo-Kebbi-Est	fr		2014-11-03	
TD	Chad	region	TD-MO	Māyū Kībbī al Gharbī	ar		2014-11-03	
TD	Chad	region	TD-MO	Mayo-Kebbi-Ouest	fr		2014-11-03	
TD	Chad	region	TD-ND	Madīnat Injamīnā	ar		2014-11-03	
TD	Chad	region	TD-ND	Ville de Ndjamena	fr		2014-11-03	
TD	Chad	region	TD-OD	Waddāy	ar		2014-11-03	
TD	Chad	region	TD-OD	Ouaddaï	fr		2014-11-03	
TD	Chad	region	TD-SA	Salāmāt	ar		2014-11-03	
TD	Chad	region	TD-SA	Salamat	fr		2014-11-03	
TD	Chad	region	TD-SI	Sīlā	ar		2014-11-03	
TD	Chad	region	TD-SI	Sila	fr		2014-11-03	
TD	Chad	region	TD-TA	Tānjilī	ar		2014-11-03	
TD	Chad	region	TD-TA	Tandjilé	fr		2014-11-03	
TD	Chad	region	TD-TI	Tibastī	ar		2014-11-03	
TD	Chad	region	TD-TI	Tibesti	fr		2014-11-03	
TD	Chad	region	TD-WF	Wādī Fīrā	ar		2014-11-03	
TD	Chad	region	TD-WF	Wadi Fira	fr		2014-11-03	
TF	Frech Southern and Antarctic Lands	Collectivité territoriale d’outre-mer	FR-TF	Terres australes françaises	fr		2007-09-21	
TG	Togo	region	TG-C 	Centre	fr		1986-01-01	
TG	Togo	region	TG-K 	Kara	fr		1986-01-01	
TG	Togo	region	TG-M 	Maritime (Région)	fr		1986-01-01	
TG	Togo	region	TG-P 	Plateaux	fr		1986-01-01	
TG	Togo	region	TG-S 	Savannes	fr		1986-01-01	
TH	Thailand	metropolitan administration	TH-10	Krung Thep Maha Nakhon	th		1997-04-11	
TH	Thailand	province	TH-11	Samut Prakan	th		1997-04-11	
TH	Thailand	province	TH-12	Nonthaburi	th		1997-04-11	
TH	Thailand	province	TH-13	Pathum Thani	th		1997-04-11	
TH	Thailand	province	TH-14	Phra Nakhon Si Ayutthaya	th		1997-04-11	
TH	Thailand	province	TH-15	Ang Thong	th		1997-04-11	
TH	Thailand	province	TH-16	Lop Buri	th		1997-04-11	
TH	Thailand	province	TH-17	Sing Buri	th		1997-04-11	
TH	Thailand	province	TH-18	Chai Nat	th		1997-04-11	
TH	Thailand	province	TH-19	Saraburi	th		1997-04-11	
TH	Thailand	province	TH-20	Chon Buri	th		1997-04-11	
TH	Thailand	province	TH-21	Rayong	th		1997-04-11	
TH	Thailand	province	TH-22	Chanthaburi	th		1997-04-11	
TH	Thailand	province	TH-23	Trat	th		1997-04-11	
TH	Thailand	province	TH-24	Chachoengsao	th		1997-04-11	
TH	Thailand	province	TH-25	Prachin Buri	th		1997-04-11	
TH	Thailand	province	TH-26	Nakhon Nayok	th		1997-04-11	
TH	Thailand	province	TH-27	Sa Kaeo	th		1997-04-11	
TH	Thailand	province	TH-30	Nakhon Ratchasima	th		1997-04-11	
TH	Thailand	province	TH-31	Buri Ram	th		1997-04-11	
TH	Thailand	province	TH-32	Surin	th		1997-04-11	
TH	Thailand	province	TH-33	Si Sa Ket	th		1997-04-11	
TH	Thailand	province	TH-34	Ubon Ratchathani	th		1997-04-11	
TH	Thailand	province	TH-35	Yasothon	th		1997-04-11	
TH	Thailand	province	TH-36	Chaiyaphum	th		1997-04-11	
TH	Thailand	province	TH-37	Amnat Charoen	th		1997-04-11	
TH	Thailand	province	TH-38	Bueng Kan	th		1997-04-11	
TH	Thailand	province	TH-39	Nong Bua Lam Phu	th		1997-04-11	
TH	Thailand	province	TH-40	Khon Kaen	th		1997-04-11	
TH	Thailand	province	TH-41	Udon Thani	th		1997-04-11	
TH	Thailand	province	TH-42	Loei	th		1997-04-11	
TH	Thailand	province	TH-43	Nong Khai	th		1997-04-11	
TH	Thailand	province	TH-44	Maha Sarakham	th		1997-04-11	
TH	Thailand	province	TH-45	Roi Et	th		1997-04-11	
TH	Thailand	province	TH-46	Kalasin	th		1997-04-11	
TH	Thailand	province	TH-47	Sakon Nakhon	th		1997-04-11	
TH	Thailand	province	TH-48	Nakhon Phanom	th		1997-04-11	
TH	Thailand	province	TH-49	Mukdahan	th		1997-04-11	
TH	Thailand	province	TH-50	Chiang Mai	th		1997-04-11	
TH	Thailand	province	TH-51	Lamphun	th		1997-04-11	
TH	Thailand	province	TH-52	Lampang	th		1997-04-11	
TH	Thailand	province	TH-53	Uttaradit	th		1997-04-11	
TH	Thailand	province	TH-54	Phrae	th		1997-04-11	
TH	Thailand	province	TH-55	Nan	th		1997-04-11	
TH	Thailand	province	TH-56	Phayao	th		1997-04-11	
TH	Thailand	province	TH-57	Chiang Rai	th		1997-04-11	
TH	Thailand	province	TH-58	Mae Hong Son	th		1997-04-11	
TH	Thailand	province	TH-60	Nakhon Sawan	th		1997-04-11	
TH	Thailand	province	TH-61	Uthai Thani	th		1997-04-11	
TH	Thailand	province	TH-62	Kamphaeng Phet	th		1997-04-11	
TH	Thailand	province	TH-63	Tak	th		1997-04-11	
TH	Thailand	province	TH-64	Sukhothai	th		1997-04-11	
TH	Thailand	province	TH-65	Phitsanulok	th		1997-04-11	
TH	Thailand	province	TH-66	Phichit	th		1997-04-11	
TH	Thailand	province	TH-67	Phetchabun	th		1997-04-11	
TH	Thailand	province	TH-70	Ratchaburi	th		1997-04-11	
TH	Thailand	province	TH-71	Kanchanaburi	th		1997-04-11	
TH	Thailand	province	TH-72	Suphan Buri	th		1997-04-11	
TH	Thailand	province	TH-73	Nakhon Pathom	th		1997-04-11	
TH	Thailand	province	TH-74	Samut Sakhon	th		1997-04-11	
TH	Thailand	province	TH-75	Samut Songkhram	th		1997-04-11	
TH	Thailand	province	TH-76	Phetchaburi	th		1997-04-11	
TH	Thailand	province	TH-77	Prachuap Khiri Khan	th		1997-04-11	
TH	Thailand	province	TH-80	Nakhon Si Thammarat	th		1997-04-11	
TH	Thailand	province	TH-81	Krabi	th		1997-04-11	
TH	Thailand	province	TH-82	Phangnga	th		1997-04-11	
TH	Thailand	province	TH-83	Phuket	th		1997-04-11	
TH	Thailand	province	TH-84	Surat Thani	th		1997-04-11	
TH	Thailand	province	TH-85	Ranong	th		1997-04-11	
TH	Thailand	province	TH-86	Chumphon	th		1997-04-11	
TH	Thailand	province	TH-90	Songkhla	th		1997-04-11	
TH	Thailand	province	TH-91	Satun	th		1997-04-11	
TH	Thailand	province	TH-92	Trang	th		1997-04-11	
TH	Thailand	province	TH-93	Phatthalung	th		1997-04-11	
TH	Thailand	province	TH-94	Pattani	th		1997-04-11	
TH	Thailand	province	TH-95	Yala	th		1997-04-11	
TH	Thailand	province	TH-96	Narathiwat	th		1997-04-11	
TH	Thailand	special administrative city	TH-S	Phatthaya	th		1997-04-11	
TJ	Tajikistan	capital territory	TJ-DU 	Dushanbe	tg		2015-02-12	
TJ	Tajikistan	autonomous region	TJ-GB 	Kŭhistoni Badakhshon	tg		2015-02-12	
TJ	Tajikistan	region	TJ-KT 	Khatlon	tg		2015-02-12	
TJ	Tajikistan	region	TJ-SU 	Sughd	tg		2015-02-12	
TL	East Timor	district	TL-AL 	Aileu			2011-12-13	
TL	East Timor	district	TL-AL 	Aileu	pt		2011-12-13	
TL	East Timor	district	TL-AN 	Ainaru			2011-12-13	
TL	East Timor	district	TL-AN 	Ainaro	pt		2011-12-13	
TL	East Timor	district	TL-BA 	Baukau			2011-12-13	
TL	East Timor	district	TL-BA 	Baucau	pt		2011-12-13	
TL	East Timor	district	TL-BO 	Bobonaru			2011-12-13	
TL	East Timor	district	TL-BO 	Bobonaro	pt		2011-12-13	
TL	East Timor	district	TL-CO 	Kovalima			2011-12-13	
TL	East Timor	district	TL-CO 	Cova Lima	pt		2011-12-13	
TL	East Timor	district	TL-DI 	Díli			2011-12-13	
TL	East Timor	district	TL-DI 	Díli	pt		2011-12-13	
TL	East Timor	district	TL-ER 	Ermera			2011-12-13	
TL	East Timor	district	TL-ER 	Ermera	pt		2011-12-13	
TL	East Timor	district	TL-LA 	Lautém			2011-12-13	
TL	East Timor	district	TL-LA 	Lautem	pt		2011-12-13	
TL	East Timor	district	TL-LI 	Likisá			2011-12-13	
TL	East Timor	district	TL-LI 	Liquiça	pt		2011-12-13	
TL	East Timor	district	TL-MF 	Manufahi			2011-12-13	
TL	East Timor	district	TL-MF 	Manufahi	pt		2011-12-13	
TL	East Timor	district	TL-MT 	Manatutu			2011-12-13	
TL	East Timor	district	TL-MT 	Manatuto	pt		2011-12-13	
TL	East Timor	district	TL-OE 	Oekusi-Ambenu			2011-12-13	
TL	East Timor	district	TL-OE 	Oecussi	pt		2011-12-13	
TL	East Timor	district	TL-VI 	Vikeke			2011-12-13	
TL	East Timor	district	TL-VI 	Viqueque	pt		2011-12-13	
TM	Turkmenistan	region	TM-A 	Ahal	tk		2010-06-30	
TM	Turkmenistan	region	TM-B 	Balkan	tk		2010-06-30	
TM	Turkmenistan	region	TM-D 	Daşoguz	tk		2010-06-30	
TM	Turkmenistan	region	TM-L 	Lebap	tk		2010-06-30	
TM	Turkmenistan	region	TM-M 	Mary	tk		2010-06-30	
TM	Turkmenistan	city	TM-S 	Aşgabat	tk		2010-06-30	
TN	Tunisia	governorate	TN-11	Tunis	ar		2015-11-27	
TN	Tunisia	governorate	TN-12	L'Ariana	ar		2015-11-27	
TN	Tunisia	governorate	TN-13	Ben Arous	ar		2015-11-27	
TN	Tunisia	governorate	TN-14	La Manouba	ar		2015-11-27	
TN	Tunisia	governorate	TN-21	Nabeul	ar		2015-11-27	
TN	Tunisia	governorate	TN-22	Zaghouan	ar		2015-11-27	
TN	Tunisia	governorate	TN-23	Bizerte	ar		2015-11-27	
TN	Tunisia	governorate	TN-31	Béja	ar		2015-11-27	
TN	Tunisia	governorate	TN-32	Jendouba	ar		2015-11-27	
TN	Tunisia	governorate	TN-33	Le Kef	ar		2015-11-27	
